,name_id,term,name,sex,party,partyGroup,areaName,onboardDate,leaveFlag,leaveDate,leaveReason,party_num,party_group_num,birth_date,age,place_of_birth,degree,incumbent,valid_votes,total_votes,electorate,pop,electorate_over_pop_pct,total_votes_over_electorate_pct,elected_over_cands_pct,vote,vote_over_total_votes_pct,vote_margin,vote_over_total_votes_pct_margin,constituency,tier,lnpopudensity,experience,defect_date,defect_period,president,vice_president
336,215,10,趙正宇,1,無黨籍,民主進步黨,桃園市第6選舉區,2020-02-01,否,,,999,16,1966-03-29,53,桃園市,5,1,197648,201745,270879,337766,80.2,74.48,50.0,115496,58.44,33344,16.879999999999995,桃園市6,1,6.3068772954855294,1,,,0,0
337,217,10,邱志偉,1,民主進步黨,民主進步黨,高雄市第2選舉區,2020-02-01,否,,,16,16,1972-07-24,47,臺灣省,6,1,200207,204055,260269,313739,82.96,78.4,33.33,126469,63.17,55602,27.770000000000003,高雄市2,1,7.135639575186451,2,,,0,0
338,220,10,邱泰源,1,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1956-10-30,63,臺灣省,5,1,,,,,,,,,,,,全國不分區及僑居國外國民,2,,1,,,0,0
339,221,10,邱臣遠,1,台灣民眾黨,台灣民眾黨,全國不分區及僑居國外國民,2020-02-01,否,,,350,350,1981-12-11,38,臺北市,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
340,222,10,邱議瑩,2,民主進步黨,民主進步黨,高雄市第1選舉區,2020-02-01,否,,,16,16,1971-06-01,48,臺灣省,5,1,163742,166731,222799,259574,85.83,74.83,20.0,91561,55.92,36188,22.1,高雄市1,1,4.533029508210409,4,,,0,0
341,224,10,邱顯智,1,時代力量,時代力量,全國不分區及僑居國外國民,2020-02-01,否,,,267,267,1976-04-29,43,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
342,225,10,郭國文,1,民主進步黨,民主進步黨,臺南市第2選舉區,2020-02-01,否,,,16,16,1967-03-11,52,臺南市,6,1,187757,191450,254746,303550,83.92,75.15,33.33,120097,63.96,53827,28.660000000000004,臺南市2,1,5.618406123918725,1,,,0,0
343,230,10,鄭天財 Sra Kacaw,1,中國國民黨,中國國民黨,平地原住民選舉區,2020-02-01,否,,,1,1,1956-12-16,63,臺灣省,4,1,,,,,,,,,,,,平地原住民,3,,2,,,0,0
344,232,10,鄭正鈐,1,中國國民黨,中國國民黨,新竹市選舉區,2020-02-01,否,,,1,1,1969-05-31,50,臺灣省,6,2,257790,261478,340854,444189,76.74,76.71,16.67,95298,36.97,13287,5.16,新竹市,1,8.093376722415185,0,,,0,0
345,235,10,鄭運鵬,1,民主進步黨,民主進步黨,桃園市第1選舉區,2020-02-01,否,,,16,16,1973-06-02,46,臺北市,4,1,227105,230633,311150,397712,78.24,74.12,20.0,104735,46.12,6948,3.059999999999995,桃園市1,1,7.59965167764043,2,,,0,0
346,238,10,鄭麗文,2,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1969-11-12,50,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,1,,,0,0
347,239,10,鍾佳濱,1,民主進步黨,民主進步黨,屏東縣第1選舉區,2020-02-01,否,,,16,16,1965-02-23,54,高雄市,5,1,241913,245031,323633,383199,84.46,75.71,16.67,119871,49.55,29404,12.149999999999999,屏東縣1,1,5.757449615905137,1,,,0,0
348,242,10,陳亭妃,2,民主進步黨,民主進步黨,臺南市第3選舉區,2020-02-01,否,,,16,16,1974-07-19,45,臺南市,6,1,196086,200635,263159,324497,81.1,76.24,25.0,136815,69.77,83929,42.8,臺南市3,1,7.712886491207451,3,,,0,0
349,243,10,陳以信,1,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1972-10-31,47,臺灣省,6,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
350,247,10,陳培瑜,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2023-02-06,否,,,16,16,1977-08-09,42,臺北市,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
351,251,10,陳明文,1,民主進步黨,民主進步黨,嘉義縣第2選舉區,2020-02-01,否,,,16,16,1954-05-13,65,臺灣省,4,1,156344,162134,222860,262683,84.84,72.75,16.67,72141,46.14,7726,4.939999999999998,嘉義縣2,1,5.085309772421717,4,,,0,0
352,254,10,陳柏惟,1,台灣基進,0無,臺中市第2選舉區,2020-02-01,是,2021-10-28,110.10.28中選會公告罷免投票通過，自公告日起解除職務。,303,999,1985-07-10,34,高雄市,4,2,220605,224732,291122,365586,79.63,77.2,50.0,112839,51.15,5073,2.299999999999997,臺中市2,1,7.032500687638496,0,,,0,0
353,256,10,陳椒華,2,時代力量,時代力量,全國不分區及僑居國外國民,2020-02-01,否,,,267,267,1959-10-29,60,新北市,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
354,257,10,陳歐珀,1,民主進步黨,民主進步黨,宜蘭縣選舉區,2020-02-01,否,,,16,16,1962-10-12,57,臺灣省,5,1,262850,268198,362603,436820,83.01,73.96,16.67,121526,46.23,32146,12.229999999999997,宜蘭縣,1,5.130785895226717,2,,,0,0
355,259,10,陳玉珍,2,中國國民黨,中國國民黨,金門縣選舉區,2020-02-01,否,,,1,1,1973-10-29,46,金馬地區,5,1,46903,47890,119092,139018,85.67,40.21,10.0,21875,46.64,8074,17.22,金門縣,1,6.666014873135504,1,,,0,0
356,260,10,陳琬惠,2,台灣民眾黨,台灣民眾黨,全國不分區及僑居國外國民,2022-12-28,否,,,350,350,1974-09-11,45,臺南市,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
357,261,10,陳瑩,2,民主進步黨,民主進步黨,平地原住民選舉區,2020-02-01,否,,,16,16,1972-11-15,47,臺灣省,5,1,,,,,,,,,,,,平地原住民,3,,3,,,0,0
358,265,10,陳秀寳,2,民主進步黨,民主進步黨,彰化縣第1選舉區,2020-02-01,否,,,16,16,1972-10-11,47,臺灣省,4,2,184881,189184,253540,315726,80.3,74.62,50.0,96191,52.03,7501,4.060000000000002,彰化縣1,1,7.149720584536935,0,,,0,0
359,267,10,陳素月,2,民主進步黨,民主進步黨,彰化縣第4選舉區,2020-02-01,否,,,16,16,1966-01-18,53,臺灣省,5,1,194183,198634,263751,323451,81.54,75.31,14.29,103740,53.42,25137,12.940000000000005,彰化縣4,1,6.614792622086431,2,,,0,0
360,269,10,陳超明,1,中國國民黨,中國國民黨,苗栗縣第1選舉區,2020-02-01,否,,,1,1,1951-12-17,68,臺灣省,4,1,149070,151934,206005,251625,81.87,73.75,16.67,73154,49.07,16532,11.090000000000003,苗栗縣1,1,5.969857793353923,3,,,0,0
361,271,10,陳雪生,1,中國國民黨,中國國民黨,連江縣選舉區,2020-02-01,否,,,1,1,1952-01-01,67,金馬地區,3,1,6000,6069,10583,12865,82.26,57.35,20.0,2938,48.97,740,12.339999999999996,連江縣,1,5.906641682667704,2,,,0,0
362,272,10,陳靜敏,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2022-12-28,否,,,16,16,1966-05-02,53,臺北市,6,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,1,,,0,0
363,276,10,馬文君,2,中國國民黨,中國國民黨,南投縣第1選舉區,2020-02-01,否,,,1,1,1965-12-01,54,臺灣省,5,1,137171,139041,188443,223997,84.13,73.78,50.0,73480,53.57,9789,7.140000000000001,南投縣1,1,4.553876891600541,3,,,0,0
364,277,10,高嘉瑜,2,民主進步黨,民主進步黨,臺北市第4選舉區,2020-02-01,否,,,16,16,1980-10-17,39,臺灣省,5,2,249658,252359,324765,402232,80.74,77.71,14.29,125138,50.12,6706,2.6799999999999997,臺北市4,1,8.712671155226383,0,,,0,0
365,280,10,高虹安,2,台灣民眾黨,台灣民眾黨,全國不分區及僑居國外國民,2020-02-01,是,2022-12-25,辭職,350,350,1984-01-25,35,臺北市,6,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
366,281,10,高金素梅,2,無黨籍,中國國民黨,山地原住民選舉區,2020-02-01,否,,,999,1,1965-09-21,54,臺中市,2,1,,,,,,,,,,,,山地原住民,4,,5,,,0,0
367,283,10,魯明哲,1,中國國民黨,中國國民黨,桃園市第3選舉區,2020-02-01,否,,,1,1,1963-12-04,56,臺北市,5,2,211681,214446,283912,359510,78.97,75.53,16.67,100463,47.46,10315,4.869999999999997,桃園市3,1,8.281698680042997,0,,,0,0
368,284,10,黃世杰,1,民主進步黨,民主進步黨,桃園市第2選舉區,2020-02-01,否,,,16,16,1979-01-05,40,臺北市,5,2,216810,220217,296132,371904,79.63,74.36,20.0,111963,51.64,12682,5.850000000000001,桃園市2,1,6.742031218535414,0,,,0,0
369,289,10,黃國書,1,無黨籍,0無,臺中市第6選舉區,2020-02-01,否,,,999,999,1964-01-03,55,臺灣省,5,1,202324,205815,268406,333634,80.45,76.68,20.0,113128,55.91,32650,16.129999999999995,臺中市6,1,9.37877258350921,2,2021-10-17,2,0,0
370,294,10,黃秀芳,2,民主進步黨,民主進步黨,彰化縣第2選舉區,2020-02-01,否,,,16,16,1971-11-10,48,臺灣省,4,1,184024,186677,241162,299131,80.62,77.41,33.33,83013,45.11,4836,2.6300000000000026,彰化縣2,1,7.451154573179616,1,,,0,0
371,8,10,傅崐萁,1,無黨籍,0無,花蓮縣選舉區,2020-02-01,否,,,999,999,1962-05-08,57,臺中市,5,2,139354,140751,197162,233092,84.59,71.39,16.67,64060,45.97,7575,5.439999999999998,花蓮縣,1,3.751854253275325,3,2021-11-19,1,0,0
372,61,8,徐欣瑩,2,中國國民黨,中國國民黨,新竹縣選舉區,2012-02-01,否,,,1,1,1972-04-23,40,臺灣省,6,2,277903,282249,368840,497670,74.11,76.52,25.0,171466,61.69,68513,24.65,新竹縣,1,6.554203987121582,0,2015-02-12,1,0,0
373,99,9,林昶佐,1,時代力量,時代力量,臺北市第5選舉區,2016-02-01,否,,,267,267,1976-02-01,39,臺北市,4,2,166895,170046,248868,304815,81.65,68.33,14.29,82650,49.52,6571,3.940000000000005,臺北市5,1,10.066978454589844,0,2019-08-01,1,0,0
374,132,9,洪慈庸,2,時代力量,時代力量,臺中市第3選舉區,2016-02-01,否,,,267,267,1982-12-20,33,臺中市,4,2,173476,175309,243934,314283,77.62,71.87,33.33,93451,53.86,15117,8.71,臺中市3,1,7.760326385498047,0,2019-08-13,1,0,0
375,193,10,蘇震清,1,民主進步黨,民主進步黨,屏東縣第2選舉區,2020-02-01,否,,,16,16,1965-02-02,54,臺灣省,5,1,229806,235491,317010,376185,84.27,74.29,11.11,107956,46.98,16788,7.309999999999995,屏東縣2,1,5.19750206130922,3,2021-02-26,1,0,0
376,259,9,陳玉珍,2,無黨籍,中國國民黨,金門縣選舉區,2019-03-21,否,,,999,1,1973-10-29,45,金馬地區,5,2,24803,24968,117730,131568,89.48,18.98,16.67,7117,28.689999999999998,1097,4.42,金門縣,1,6.682597160339356,0,2019-08-14,1,0,0
377,271,8,陳雪生,1,無黨籍,0無,連江縣選舉區,2012-02-01,否,,,999,999,1952-01-01,60,金馬地區,2,2,5057,5156,7772,9977,77.9,66.34,33.33,2528,49.99,167,3.3100000000000023,連江縣,1,6.348964214324951,0,2015-07-08,1,0,0
378,289,10,黃國書,1,民主進步黨,民主進步黨,臺中市第6選舉區,2020-02-01,否,,,16,16,1964-01-03,55,臺灣省,5,1,202324,205815,268406,333634,80.45,76.68,20.0,113128,55.91,32650,16.129999999999995,臺中市6,1,9.37877258350921,2,2021-10-17,1,0,0
